userName,score,at,content
Pengguna Google,5,2024-04-21 17:32:53,"Gamenya cukup menarik dari segi gameplay,story,cutscene pokoknya semua udah oke cuman yang bikin gw kasih 5 bintang ke game ini karena KARAKTER CEWEKNYA KAWAI SEMUA ANJIRRR AWWW"
Pengguna Google,5,2024-04-21 16:00:55,"Grafiknya lumayan, voice karakter lumayan , sama alur ceritanya menarik😄😃👍. Game turn based favoritku deh ( biasanya aku ga terlalu suka sama game turn based , sekarang malah jadi suka game turn based ) 😆🥰🥰👍"
Pengguna Google,1,2024-04-21 14:51:17,Loginnya terlambat
Pengguna Google,1,2024-04-21 13:26:30,nyesel download nya banyak bug parah banget bug nya dan nyebar ke game lain
Pengguna Google,5,2024-04-21 12:20:02,Sehat-Sehat Dawei
Pengguna Google,5,2024-04-21 12:10:46,"""TOLONG"" mihoyo RNG relic/substat crit dmg, crit rate dinaikan, biar para player dengan mudah dan tidak perlu buang² credit sama trailblazer power itu saja yang aku pengen semoga membantu."
Pengguna Google,5,2024-04-21 12:07:51,My device 😭😭😭😭👈👈👈
Pengguna Google,4,2024-04-21 12:07:27,"overall gamenya bagus lebih lancar daripada game hoyoverse yg lain tapi tolong tambahkan fitur hapus quest lama seperti genshin impact supaya size nya tidak membengkak, sehat sehat game baik🥰"
Pengguna Google,5,2024-04-21 12:06:12,Asik cuyy
Pengguna Google,5,2024-04-21 10:50:16,Game baik😁
Pengguna Google,5,2024-04-21 10:06:12,Good
Pengguna Google,5,2024-04-21 07:55:41,Game ini sangat luarbiasa keren aku kasih bintang 5 tetapi kuota internet untuk update terlalu tinggi mohon untuk mengurangi update setelah tutorial
Pengguna Google,4,2024-04-21 07:32:06,"Untuk gameplay dan yang lainnya sudah bagus. Namun, ada kendala yang menurut saya cukup meresahkan yaitu saat sedang login, bar loading saya stuck yang mengakibatkan saya tidak bisa bermain. Mohon diperbaiki agar kenyamanan bermain para player tidak terganggu"
Pengguna Google,3,2024-04-21 06:37:39,"Mau masuk aja susahnya mintak ampun, tolong dong di perbaiki"
Pengguna Google,5,2024-04-21 06:12:14,Game ini sangat bagus ya
Pengguna Google,5,2024-04-21 01:51:08,Game sedekah ini mah wkwkwk
Pengguna Google,5,2024-04-21 01:36:58,Game baik
Pengguna Google,5,2024-04-21 00:09:18,Keren poll! Sekali pull banner Sparkle langsung dapet!.. Hoki bjir!
Pengguna Google,5,2024-04-20 23:51:37,"Game baik, tidak kikir. Memberi Laiks 👍"
Pengguna Google,1,2024-04-20 23:49:13,"Udah download gede, lama, malah gagal login katanya, gak bisa maen... Parahhhh"
Pengguna Google,5,2024-04-20 20:15:52,"Suka banget, soalnya ini game aksi yg pertama kali aku mainkan ^^"
Pengguna Google,5,2024-04-20 18:48:22,Keren
Pengguna Google,1,2024-04-20 18:40:24,Gamenya mungkin bagus tapi tolonglah masa habis download harus update 2111mb kan males update nggak ngotak
Pengguna Google,4,2024-04-20 17:26:10,Masalahnya cuman satu cutscene nya patah patah
Pengguna Google,5,2024-04-20 16:12:29,Game nya bagus bange
Pengguna Google,5,2024-04-20 15:44:48,Mantap
Pengguna Google,5,2024-04-20 15:07:26,"Game sangat bagus,apa lagi dapat Dr.ratio gratis dan banyak hadiah"
Pengguna Google,1,2024-04-20 15:04:40,Gak bisa masuk sama sekali gak bisa main pas di update data error terus padahal koneksi lancar wifi lancar
Pengguna Google,5,2024-04-20 14:41:49,Game baik panjang umur game baik
Pengguna Google,5,2024-04-20 11:58:18,Bagus
Pengguna Google,5,2024-04-20 11:52:08,I LOVE THE GAME SMM<3
Pengguna Google,5,2024-04-20 11:31:04,Hoyoverse Kasih Aku Karakter Aventurine Dong Udah Aku Kasih Bintang Lima Nih Plis Hoyoverse 🥺
Pengguna Google,1,2024-04-20 11:27:23,Aku sudah dowload ini aku kirim Ulasan gamenya udah aku hapus. Gamenya tidak bisa masuk kenapa banyak banget mengunduhnya update sampai 2GB banyak banget!! Paket saya hanya sampai 3GB. Tolong di perbaiki lagi
Pengguna Google,5,2024-04-20 11:14:32,Belum donlod tapi oke lah
Pengguna Google,5,2024-04-20 09:33:22,5 star for the story!
Pengguna Google,5,2024-04-20 09:23:52,Sehat selalu game baik
Pengguna Google,3,2024-04-20 08:17:07,Adda beberapa leg jadinya segitu tapi gamenya bagus
Pengguna Google,1,2024-04-20 05:05:07,Cannot login:'(
Pengguna Google,5,2024-04-19 23:59:40,Bagus dr segi apapaun jg
Pengguna Google,5,2024-04-19 23:39:19,Aku suka grafik game nya sama story game nya tipe ku banget soalnya
Pengguna Google,5,2024-04-19 23:34:27,Game terkeren di dunia
Pengguna Google,2,2024-04-19 23:33:33,"Banyak bug nya bosss, tolong di perbaiki tod"
Pengguna Google,1,2024-04-19 23:10:12,"Halo hoyoverse.disini saya ingin memainkan game ini di divise baru yang saya yang lebih bagus,tetapi kenapa hsr yang malah sering frame drop,kehilangan sinyal,keluar sendiri,dan banyak bagian-bagian di game hilang(seperti gerbong kereta di loading screen tidak ada)."
Pengguna Google,3,2024-04-19 22:00:47,Someday I will stop playing this game because the size is too big.
Pengguna Google,5,2024-04-19 21:48:37,"Good job Hoyoverse, lanjutkan story yang sangat wholesome ini"
Pengguna Google,1,2024-04-19 20:25:59,Game rusakk... Gacha mahal...
Pengguna Google,5,2024-04-19 20:21:28,Makasih game baik 😁
Pengguna Google,1,2024-04-19 19:18:39,"Makin kesini ini game makin keliatan udh mulai mau meras playernya, setiap patch hp boss di moc sama pf naik terus. Padahal mereka nambahin gimmick mekanik baru yg sangat menguntungkan character baru dan relatif sangat sulit jika pakai kompisisi tim lain, kalau ada gimmick mekanik baru ya gausah ditambah terus hp boss moc-pf."
Pengguna Google,5,2024-04-19 19:12:48,"Terima kasih game baik bansosnya banyak, story ama questku dh kelar semua, Mudah-mudahan buat kedepannya bisa dapet char limit nya bisa dibawah pity 50an lah ya, soalnya dapet di pity 70+ mulu, mana gitu kalah rate off mulu lagi, Terima kasih game baik😁"
Pengguna Google,2,2024-04-19 18:58:19,Game ini bagus tapi masuk nya itu lama bgt Sama juga aku sering ngelag sama kata nya cuman 100san mb nya ternyata di game nya berat bgt sumpah Sampe Hp ku panas ini game sama aja kayak genshin sama sama merusak
Pengguna Google,5,2024-04-19 18:57:16,"Grafik nya bagus, alur ceritanya menarik dan desain karakternya SANGAT MENARIK ❤😊. Developer / pembuat game ini sangat baik selalu memberi banyak stelar jade dan bonus pada setiap event serta akurasi mendapat karakter juga lumayan tinggi 🙏🏻. Jadi Terima kasih Hoyoverse, semangat mengembangkan game Honkai: Star Rail 😊🙏🏻"
Pengguna Google,5,2024-04-19 18:36:40,"aku mau gacha firefly, tapi pliss jangan dalam wujud sam😭"
Pengguna Google,5,2024-04-19 18:33:37,"gatau, pokonya *5"
Pengguna Google,3,2024-04-19 18:31:11,Kenapa akunku tiba tiba aku ku Kena tmr
Pengguna Google,1,2024-04-19 18:28:44,(•_•) | l / | \
Pengguna Google,4,2024-04-19 17:46:20,Bagus banget tp ya kalo update keluar lagi disuruh dan pas masuk lagi loading nya nunggu 1 Minggu kagak kelar pasti seharian loh nungguin nya
Pengguna Google,5,2024-04-19 14:55:57,"Gameplay unik, epic story, cuma gcha nya yg saya selalu kurang beruntung"
Pengguna Google,5,2024-04-19 14:26:47,Game nya sangat bagus tapi kalau bisa tambahin fitur pvp biar lebih seruu
Pengguna Google,5,2024-04-19 13:43:53,Ini sa ngat seru aku jafi tergila dengan ini game
Pengguna Google,4,2024-04-19 13:04:38,semoga bagus 😎
Pengguna Google,4,2024-04-19 12:40:35,"Yame nya bagus cuman kalo masuk gamenya ngunduhnya lama kalo pake tab, jadi tolong di cepetin ya"
Pengguna Google,4,2024-04-19 12:37:14,"Kak coba kalo bisa jangan dibuat giliran jd gregetan pen nyerang musuhnya biar cepet masuk ke petualangannya please 1 aja permohonan saya, semua dah oke grafis, database, fitur, karakter, dah aman cakep2. Dah itu aja"
Pengguna Google,3,2024-04-19 11:30:19,"Kecewa berat. Udah ngegacha 80 kali di warp jing Liu malah dapet bronya. Gak tau apa gw capek nabung nya,rela rela in begadang demi ngumpulin tiket gacha. Eh tau nya malah dapet bronya,sumpah sih nyesek banget bagi gw yang player f2p!🙂"
Pengguna Google,2,2024-04-19 11:17:05,Inih kalo login kenapa gk masuk masuk meskipun permainan nyah bagus tapi kalo login gk masuk masuk tolong di perbaiki lagi login nyah ya biar saat login bisa langsung masuk🙏
Pengguna Google,5,2024-04-19 11:00:50,Game nya bagussssss bangett😌
Pengguna Google,4,2024-04-19 10:13:30,Gacha ampas Mulu wkwkwk
Pengguna Google,5,2024-04-19 09:24:47,Panjang panjang Game Baik
Pengguna Google,4,2024-04-19 08:00:22,"Keren banget game ini, semoga sukses terus"
Pengguna Google,5,2024-04-19 06:13:33,Terimakasih game baik
Pengguna Google,5,2024-04-19 06:11:33,"Gameplay menarik, maps dan ceritanya unik, sangat direkomendasikan"
Pengguna Google,5,2024-04-19 06:02:05,Geme baik😘
Pengguna Google,5,2024-04-19 05:09:47,🥰🥰🥰
Pengguna Google,5,2024-04-19 04:51:47,Good job
Pengguna Google,5,2024-04-19 02:39:12,Gamenya seru banget!
Pengguna Google,5,2024-04-19 01:18:30,Sangatt seruu dan story yang menarik grafis yang sangat hd
Pengguna Google,1,2024-04-19 01:00:12,Gamenya bagus cuma agak lambat dan sering naik level harus update lagi jadi belum 100% masih ada yang kurang
Pengguna Google,1,2024-04-18 23:58:41,Update terus kuota ku ga sanggup
Pengguna Google,5,2024-04-18 22:39:28,Thanks for everything
Pengguna Google,5,2024-04-18 21:36:11,"Game paling favorit saya, mantep semuanya pokoknya dah 👍"
Pengguna Google,5,2024-04-18 21:34:20,Bagus skali
Pengguna Google,4,2024-04-18 20:43:34,"Asik game nya, cuma agak jengkel aj baru main sudh di kasih Charter B5 yang bukan prioritas, jadi gak lanjut, maaf gak lanjut bermain kurang suka dengan sistem gacha nya🙏"
Pengguna Google,5,2024-04-18 20:04:48,Keren
Pengguna Google,5,2024-04-18 20:04:08,"Game nya bagus.. hanya saja data download sangat lah besar.. Data pertama download sebesar 2gb.. dan setelah itu ada download lagi data full sebesar 16 gb.. total data download sekitar 18gb...tentu space yg dibutuhkan sangatlah besar. Nah saran sih untuk developer agar menurun kan data download atau besar nya file yg akan didownload user.. seperti kita ketahui belum banyak pengguna handphone dengan basis data sebesar itu, untuk developer mudahan bisa memperkecil lagi ukuran file nya .. Thanks"
Pengguna Google,5,2024-04-18 19:22:07,👍
Pengguna Google,5,2024-04-18 17:37:15,"Sistem combat yang unik dan seru. Karakter yang keren, cuman gacha yang biasa kita lihat(menyebalkan).world unik dengan banyak cerita sampingan dan filler yang kocak. 5 bintang👍"
Pengguna Google,5,2024-04-18 17:36:20,Game ya bagus
Pengguna Google,5,2024-04-18 17:29:19,Game terbaiklah gak pelit dpatin b5 nya dan gak susah buat up kan karakternya
Pengguna Google,5,2024-04-18 17:27:13,Sudah bagus sih cuma masalahnya past ada adegan adegan gitu biasa lag lag padahal lagi asik asiknya tolong di perbaiki
Pengguna Google,1,2024-04-18 16:30:20,Gimana loginnya anying patah patah
Pengguna Google,3,2024-04-18 16:06:05,"saat mengunduh sumber data sangat lama ,dan sering lag/bug pdhl memo hp baik baik aja. game nya sih udh bagus. cuma tolong di perbaiki lagii🙏🏻"
Pengguna Google,5,2024-04-18 15:08:07,Gue donlod gem ini tuh fitur nya bagus karakter nya banyak dan gue juga wibu
Pengguna Google,5,2024-04-18 14:42:44,"Yang patah patah itu atau bug, karena devicenya gk support sama game nya atau cuma sampe rata kiri atau mid end aja makanya patah patah, maen di poco f4 lancar kok"
Pengguna Google,5,2024-04-18 14:13:50,hard pity tapi menang.
Pengguna Google,1,2024-04-18 13:40:46,Update nya lama banget tolong di perbaiki
Pengguna Google,5,2024-04-18 12:44:34,Pensi hp ku meledak😁😁👍
Pengguna Google,5,2024-04-18 11:12:03,Minimal kalo mau kasih musuh ngotak dikit lah buat level nya
Pengguna Google,2,2024-04-18 09:04:02,"Awalnya bagus"" aj,tapi pas udh mulai download dlm10+gb pas kelar mau main waktu udh pencet masuk malah masalah koneksi Mulu yang muncul.padahal,jaringannya baik baik saja dan saat bermain game lain jaringan saya baik baik saja.jika ini bug tolong di perbaiki tapi kalo masalahnya di sini tolong di kasih solusi"
Pengguna Google,5,2024-04-18 08:08:06,Good Game
Pengguna Google,5,2024-04-18 06:04:44,Game Mantap
Pengguna Google,4,2024-04-18 00:38:00,"Good laa pokoknya, Cocok untuk Player f2p😁"
Pengguna Google,5,2024-04-17 23:57:20,Game baik 😁
Pengguna Google,5,2024-04-17 23:30:34,Iya
Pengguna Google,5,2024-04-17 22:11:21,"Udh main dari awal rilis baru bisa komen sekarang.. Game hoyoverse tidak pernah mengecewakan dari segi story, gameplay, dan karakternya.. Best lh..semoga di tahun mendatang.. Di honkai star rail ada variant karakter dari honkai impact lainnya.. seperti Kiana, kevin, dan ayang ku Fu Hua😍"
Pengguna Google,5,2024-04-17 20:52:31,Game baik 🥰 bukan game kikir kek sebelah hehe
Pengguna Google,5,2024-04-17 19:48:08,Sugoii
Pengguna Google,5,2024-04-17 19:16:16,Game BAEK!!
Pengguna Google,5,2024-04-17 19:00:45,Sehat sehat game baik
Pengguna Google,5,2024-04-17 18:48:52,Keren banget game ini kucing
Pengguna Google,5,2024-04-17 18:44:47,Nanti 2nd Annivesar
Pengguna Google,1,2024-04-17 17:48:16,"Pas lagi di quest 'pendosa disesalkan, kepercayaan dipalsukan' saya menyerah pas lagi fight musuh karna darah character sisa dikit, Saya terteleport ke tempat lain lalu saya tidak bisa mengakses area yang sebelumnya, tolong bantuannya :D"
Pengguna Google,5,2024-04-17 17:27:43,"Gacha nya hoki terus,GG yg buat ni game,TPI jangan lupa sama game kikir impact ya"
Pengguna Google,3,2024-04-17 16:38:24,Gacha nya ampas mulu
Pengguna Google,5,2024-04-17 16:21:31,Log in eror terus mohon perbaiki kode eror 1003
Pengguna Google,5,2024-04-17 16:11:23,dpt acheron+lc soft pity makasih sayangg
Pengguna Google,5,2024-04-17 15:56:30,Bang kok gabisa terbang
Pengguna Google,5,2024-04-17 15:52:45,"Nah gini kan enak, Udh gk ngecrash dan ngefreeze. Terima kasih atas penanganannya👍"
Pengguna Google,5,2024-04-17 14:37:47,"GAME RAMAH, REKOMENDASI UNTUK DIMAINKAN 👍👍"
Pengguna Google,5,2024-04-17 14:11:41,Panjang Umur Game Baik ٩( ᐛ )( ᐖ )۶
Pengguna Google,3,2024-04-17 13:15:59,Bagus si tapi saat mengunduh paket Cerita lengakap kok 16 gb ya
Pengguna Google,1,2024-04-17 12:30:35,Hp gw kentang hehe
Pengguna Google,1,2024-04-17 12:27:02,Dari awal gw main belom pernah rate on sama sekali pasti rate off di 70 keatas barusan gacha jingliu udh rate off di 80 pity 76 masih belom dapet akhirnya gw mutusin hapus ni game
Pengguna Google,5,2024-04-17 12:20:33,"Game nya bagus,jadi betah main Berjam Jam.andai hp gw kuat"
Pengguna Google,5,2024-04-17 11:44:07,Terima kasih
Pengguna Google,1,2024-04-17 10:13:57,"Kalo bisa ada item buat ganti mainstats dan substats, juga ada item reset relic kembali ke lvl 1, buat item ganti substats dan mainstats bisa memilih stats yang kita inginkan, dari pada kita harus cari relic baru dan buat relic baru belum tentu substats dan mainstats kita dapat sesuai keinginan dan item ini bisa mempermudah buat play baru buat build karakter dengan cepat"
Pengguna Google,5,2024-04-17 09:11:25,Sehat2 game baik
Pengguna Google,5,2024-04-17 08:47:59,"sehat-sehat game baik, banyak bansos 🤍"
Pengguna Google,5,2024-04-17 08:38:12,Sukses selalu
Pengguna Google,5,2024-04-17 07:25:50,game yg terbaik
Pengguna Google,3,2024-04-17 06:44:49,Susah amat Bro Mau gacha LC nya Archeron aja Susah banget
Pengguna Google,4,2024-04-17 05:40:44,"Gameplay nya bagus tapi masih kurang di bagian segi grafik terlalu berat sampai frame drop hp ku,terus juga jaringan/ping di server asia jelek banget,palingan ping yang paling bagus cuma warna kuning sekitar 128ms,semoga diperbaiki lagi yah Hoyoverse.Sehat-sehat game bayk:D"
Pengguna Google,4,2024-04-17 01:23:05,Bukan kikir impek
Pengguna Google,5,2024-04-17 00:42:09,"Best dev team, thx david"
Pengguna Google,2,2024-04-17 00:08:33,"Minus nya 16gb download data,pgr jga 20gb data dalem"
Pengguna Google,5,2024-04-16 23:09:59,Pagi geme baik dan tidak kikir seperti kakak tirinya😘
Pengguna Google,3,2024-04-16 21:35:17,Game ini seru tapi kalau mau log in ga masuk2 padahal sinyal bagus. Pakai wifi pun ga masuk2 tolong dipermudah log in nya. Sementara saya kasih bintang 3 karena msh banyak log in eror dan lag.... HP saya ram nya cukup ga kaleng2 tapi gagal masuk terus!?
Pengguna Google,5,2024-04-16 20:33:13,"Genshin impact, Honkai impact.. dua2nya keren lah"
Pengguna Google,3,2024-04-16 20:07:12,"game nya bagus, minus kalau mau ngunduh data' banyak bangett samle bergb gb/lama banget nunggu berjam-jam, game nya uda bagus. itu aja si"
Pengguna Google,1,2024-04-16 19:29:55,Untuk hp kentang bersiap siap dengan gem ini💀🗿💀🗿🗿💀🗿💀
Pengguna Google,5,2024-04-16 18:11:18,Game nya tidak kikir😁
Pengguna Google,5,2024-04-16 17:55:19,"Game baik,btw characternya banyakan matinya 😂"
Pengguna Google,4,2024-04-16 17:11:58,game 4rno terbaik 😍
Pengguna Google,5,2024-04-16 13:26:10,Grafiknya bagus banget
Pengguna Google,5,2024-04-16 13:24:19,Gem nya bagus geragik bagus dan sering hoki dapet karakter bintang 5 thanks for honkai star rail ♡
Pengguna Google,5,2024-04-16 12:36:45,Zaidan Desu yuk juga main honkai star rail bisa jangan lupa subscribe like commen share and com
Pengguna Google,5,2024-04-16 11:43:28,Terimakasih game baik
Pengguna Google,5,2024-04-16 11:39:16,"game nya bagusss,grafikk nya keren,musik latar nya adem di dengar,tpi saya ada sedikit saran untuk menambah kan cuaca hujan agar terlihat semakin realistis dan menambah tombol lompat atau jump agar player bisa lebih lincah dan aktif. itu saja trimakasih."
Pengguna Google,5,2024-04-16 11:24:49,"Bagus banget!!!, buat yang bilang suka panas HP nya sama penuh/lag, itu tergantung HP ya guysss kalau ak masih normal aja. Overall dari grafik dan cerita udah bagus banget, cuma ak saranin kalian main nya pakai wifi ya soal nya cepet abis klo pke kouta semangat developer 😁😁✌"
Pengguna Google,5,2024-04-16 11:03:30,"Is the best game. graphic nya bagus, ceritanya menarik, pokoknya keren lah"
Pengguna Google,1,2024-04-16 10:19:37,sistem gacha ampas masa aku dikasih char b5 tiap pity 90😠😠
Pengguna Google,5,2024-04-16 09:07:50,Best
Pengguna Google,1,2024-04-16 08:58:17,"Sorry bintang 1, soalnya csnya lemot banget jawabnya pdhl akun ke hack malah dipersulit"
Pengguna Google,5,2024-04-16 07:34:14,Game baik makasih bansosnya. 🥰🥰
Pengguna Google,5,2024-04-16 06:30:00,bagus dan aku suka semua karakter nya dan juga skill dari karakter nya
Pengguna Google,5,2024-04-16 05:42:15,Good sangad
Pengguna Google,5,2024-04-16 05:34:03,Saya player baru di nyatakan banyak Waifu boss 😏😏
Pengguna Google,3,2024-04-15 23:03:07,hardpity terus game baik
Pengguna Google,5,2024-04-15 22:19:06,Cara build archeron kek mana?
Pengguna Google,5,2024-04-15 21:57:50,Trimakasih game baik😀
Pengguna Google,5,2024-04-15 20:40:39,Alhamdulillah
Pengguna Google,4,2024-04-15 19:08:10,Terimakasih bansosnya hehe :)
Pengguna Google,1,2024-04-15 18:43:30,"Saya gk pernah pakek mod atau pun cheat malah kena ban hari ini, padahal kemaren juga gk login gk jelas banget, plis fix lah🙏🙏"
Pengguna Google,5,2024-04-15 16:48:38,"Langsung Ke Intinya Aja Lahh,Intinya Sehat-sehat Game Baik"
Pengguna Google,1,2024-04-15 16:12:11,"I've downloaded the full data but I can't even enter the game, there's only a black screen and numbers"
Pengguna Google,5,2024-04-15 15:32:12,"Game play nya bagus, grafik nya joga bagus"
Pengguna Google,4,2024-04-15 15:30:39,Game nya bagus tapi tolong di perbaiki tempatnya karena entah kenapa tempatnya jadi ilang
Pengguna Google,5,2024-04-15 15:27:49,"Storynya bagus, design karakternya juga bagus, walau ini game kadang suka ngebug di device ane, at least ya it's okay"
Pengguna Google,5,2024-04-15 13:41:30,Pengalaman turn based dengan kualitas grafis serta gameplay yang memuaskan 👍🏻
Pengguna Google,1,2024-04-15 12:40:33,Menghabiskan kuota
Pengguna Google,5,2024-04-15 12:34:09,"game yang sangat baik,gak kya sebelah"
Pengguna Google,5,2024-04-15 12:23:48,game baik
Pengguna Google,5,2024-04-15 11:26:31,"Game ini bagus (walau GK bisa lompat), story yang menarik dan enak di jalanin, pokoknya oke dh game ini"
Pengguna Google,1,2024-04-15 09:58:56,Tolong lah unduhan data nya teralu besar tolong di kurangi 🙏🙏🙏
Pengguna Google,1,2024-04-15 09:49:14,😁
Pengguna Google,2,2024-04-15 09:12:00,Login lama bikin player baru susah
Pengguna Google,5,2024-04-15 07:50:14,Keren tidak membosankan
Pengguna Google,5,2024-04-15 07:43:22,Always lose 50:50. Loyalty is not rewarded
Pengguna Google,5,2024-04-15 07:42:50,Gem bagus sampe gak tau internet aku habis terus gemya reality
Pengguna Google,1,2024-04-15 01:16:27,Apa coba awal awal bisa login Facebook tapi pas ke 2 kalinya gak bisa dan malah gak ada pilihan login nya gak jelas game nya
Pengguna Google,5,2024-04-15 00:10:48,Aku Acheron
Pengguna Google,5,2024-04-14 23:19:49,Good eveeeerrrrr
Pengguna Google,1,2024-04-14 23:10:33,Mbut
Pengguna Google,5,2024-04-14 23:01:10,Banyakin bansosnya 🥰😍
Pengguna Google,3,2024-04-14 22:33:33,"Untuk gamenya udh bagus juga dan grafik nya udh lumayan hd,jadi tolong perbaiki gamenya,saat udh dalam permainan kek ada bug gtu tempatnya juga ke bug juga,nah untuk developer nya mohon di perbaiki bug nya dan juga kurangin patah2 nya saat mainnya,udh cuma itu yang saya sampaikan 🙏."
Pengguna Google,5,2024-04-14 19:44:33,Bagus
Pengguna Google,4,2024-04-14 19:21:39,"Untuk story dan grafik sudah bagus, tetapi tolong perbanyak misi yang mendapat hadiah TL exp karena masih banyak juga misi yang hanya mendapat kredit. Dan juga tambahkan fitur double reward dari traiblazer power ( kalo di genshin kayak condensed resin) ."
Pengguna Google,3,2024-04-14 19:13:24,Developer tolong benerin kenapa game ku nge Bug lantai sama bangunannya ilang nge bling bling gitu udah dicoba reset hp tetep sama aja tolong bantu saya developer device:Oppo Reno5
Pengguna Google,4,2024-04-14 18:32:08,"Dari segi gameplay maupun art bagus banget udah seru, ceritanya juga menarik, Karakternya mempunyai desain dan skill yg berbeda-beda sehingga memberi semangat untuk mengoleksinya, namun untuk pemain f2p agak lama dalam mencari stellar jade, mungkin bisa diperbanyak event yg menghasilkan stellar jade"
Pengguna Google,5,2024-04-14 15:27:51,Hehe 😜😜😜😜 sus
Pengguna Google,5,2024-04-14 14:49:13,Sangat seru sekali aku suka nya dapat 20 pull geratis
Pengguna Google,5,2024-04-14 14:20:43,Bagus banget game nya
Pengguna Google,5,2024-04-14 14:13:49,Pliss muntunn rerun seele dongg
Pengguna Google,5,2024-04-14 13:43:04,ok
Pengguna Google,5,2024-04-14 13:35:36,"keren laa ini gamenya, walaupun cukup susah buat beberapa misi dan dapetin karakter 5 star"
Pengguna Google,5,2024-04-14 13:25:08,"Menurut saya gamenya bagus, tapi ada fitur yang menurut saya akan bagus jika ada di dalam game seperti duduk,lompat,dan memanjat"
Pengguna Google,5,2024-04-14 12:57:46,"Sehat² game baik mudah²an bisa jadi salah satu best game turn best di play store maupun app store,jgn kayak yg sebelah udah kikir, fandomnya stres lagi awokawok. 🗿"
Pengguna Google,5,2024-04-14 12:48:55,game pembaik tidak seperti yg sebelah
Pengguna Google,1,2024-04-14 12:38:10,Udang lama lama nunggu ngedowlod data tiba tiba ngulang lagi kalo mau dowlod ini pikir lagi 2 kali
Pengguna Google,1,2024-04-14 12:20:25,Game sampah dngn sistem builing chara yg sampah
Pengguna Google,5,2024-04-14 12:13:14,"tidak seperti kk nya kikir impact, dimn HSR ini ramah terhadap semua player"
Pengguna Google,4,2024-04-14 12:01:24,Pas aku main bagus terus sudah lawan robot yang kuda tiba tiba kayak login ulang 🤔
Pengguna Google,5,2024-04-14 10:32:52,mantap
Pengguna Google,5,2024-04-14 10:21:00,"GOOD JOB HSR, fitur dan konten in game selalu di update jadi g pernah bosen main gamenya👍"
Pengguna Google,5,2024-04-14 09:19:35,Game nya bagus banget lancar di hp saya.....
Pengguna Google,5,2024-04-14 09:16:53,Panjang umur game baik 😁
Pengguna Google,5,2024-04-14 06:46:24,Nice gane
Pengguna Google,5,2024-04-14 04:46:26,Game ny bagus banget aku suka dengan grafik ny 🗿 Terutama pada game ny juga mudah lumayan lah buat ngisi hari yang gabut Dan hp yg sekali download game tapi malah ngefrem 🗿👍🏻 Ini game GK bikin ngefrem :v
Pengguna Google,5,2024-04-14 00:04:54,Good
Pengguna Google,5,2024-04-13 23:45:04,Bansos bnyak
Pengguna Google,4,2024-04-13 23:24:15,Game baik
Pengguna Google,5,2024-04-13 22:57:29,Panjang umur game baik
Pengguna Google,1,2024-04-13 22:29:49,Too many requests mulu anjir
Pengguna Google,5,2024-04-13 21:55:38,Bagus bangett walaupun mb nya besar
Pengguna Google,5,2024-04-13 21:18:42,Jingliu ku mna 😡
Pengguna Google,5,2024-04-13 20:45:13,Suka bngt
Pengguna Google,5,2024-04-13 20:37:50,"Saya suka game ini dari gameplay, visual, story, event. Gameplay turn base yang saya cari-cari sangat simple dan menyenangkan di tambah visual yang memukau membuat saya takjub dengan game ini. Untuk story sangat singkat padat dan jelas. Story tidak terlalu panjang dan di jelaskan dengan bahasa yang sangat mudah di mengerti. Untuk event tidak usah ditanya, eventny memberikan gameplay yang berbeda, seru dan lucu membuat kita enjoy dengan game ini. DAN BANSOS YANG BANYAK😁"
Pengguna Google,5,2024-04-13 20:08:48,Bagus
Pengguna Google,4,2024-04-13 18:47:57,"ukuran game nya tolong di perkecil, yaa minimal 8GB sj yaa...trimah kasih🙏🙏🙏"
Pengguna Google,1,2024-04-13 18:00:56,udh 3 hari gw ga bisa login game bngsddd
Pengguna Google,4,2024-04-13 17:53:02,Kapan ada fitur bisa apus data quest yg udh dimainin 😭😭
Pengguna Google,5,2024-04-13 17:32:13,"Waifunya wangi wangi semua disini,apalagi Mama Himeko sama Mama Kafka😋😋😋"
Pengguna Google,4,2024-04-13 15:27:41,Game nya udah bagus cuma kaga ada fitur tel4njang anj
Pengguna Google,3,2024-04-13 14:28:49,Aku tak pernah
Pengguna Google,5,2024-04-13 14:01:12,Suka
Pengguna Google,1,2024-04-13 09:28:25,"Dulu waktu saya main seru seru aja tapi sekarang jadi error mulu tidak bisa masuk ke dalam game, katanya terlalu banyak permintaan... Jika boleh tau ini cara mengatasinya gimana ya? Saya udah liat banyak tutorial tapi tidak berubah berubah, mohon untuk bantuannya(udah sebulanan)"
Pengguna Google,3,2024-04-13 07:32:15,"Tolong dong suara cerita utamanya di buat ada Indonesia, jadi kita gak harus baca translate nya bisa dengerin doang, kalau baca dan banyak bikin cepet bosen, dan jangan di game ini doang genshin, Honkai impact juga"
Pengguna Google,4,2024-04-13 06:56:10,"Bagus bgt sih, tpi cuma gabisa loncat sama terbang doang"
Pengguna Google,1,2024-04-13 04:20:36,Terlalu banyak permintaan 😑
Pengguna Google,5,2024-04-13 02:11:35,Th Best
Pengguna Google,3,2024-04-13 01:58:18,"Oke lah, lumayan"
Pengguna Google,5,2024-04-12 22:34:28,Sehat² game baik
Pengguna Google,5,2024-04-12 22:06:20,Game baik
Pengguna Google,2,2024-04-12 20:02:58,Bug map please fix it immediately
